acsys.CS.SpeedKMH,acsys.CS.Gas,acsys.CS.Brake,acsys.CS.Clutch,acsys.CS.Gear,acsys.CS.BestLap,acsys.CS.CGHeight,acsys.CS.DriveTrainSpeed,acsys.CS.RPM,acsys.CS.LapCount,acsys.CS.LapInvalidated,acsys.CS.LapTime,acsys.CS.LastLap,acsys.CS.NormalizedSplinePosition,acsys.CS.PerformanceMeter,acsys.CS.Steer,acsys.CS.DrsEnabled,acsys.CS.ERSCurrentKJ,acsys.CS.ERSMaxJ,acsys.CS.RaceFinished,AccG_X,AccG_Y,AccG_Z,LocalAngularVelocity_X,LocalAngularVelocity_Y,LocalAngularVelocity_Z,LocalVelocity_X,LocalVelocity_Y,LocalVelocity_Z,SpeedTotal_kmh,SpeedTotal_mph,SpeedTotal_ms,Velocity_X,Velocity_Y,Velocity_Z,WorldPosition_X,WorldPosition_Y,WorldPosition_Z,WheelAngularSpeed_FL,WheelAngularSpeed_FR,WheelAngularSpeed_RL,WheelAngularSpeed_RR,CamberRad_FL,CamberRad_FR,CamberRad_RL,CamberRad_RR,CamberDeg_FL,CamberDeg_FR,CamberDeg_RL,CamberDeg_RR,SlipAngle_FL,SlipAngle_FR,SlipAngle_RL,SlipAngle_RR,SlipRatio_FL,SlipRatio_FR,SlipRatio_RL,SlipRatio_RR,Mz_FL,Mz_FR,Mz_RL,Mz_RR,Load_FL,Load_FR,Load_RL,Load_RR,TyreRadius_FL,TyreRadius_FR,TyreRadius_RL,TyreRadius_RR,NdSlip_FL,NdSlip_FR,NdSlip_RL,NdSlip_RR,TyreSlip_FL,TyreSlip_FR,TyreSlip_RL,TyreSlip_RR,DY_FL,DY_FR,DY_RL,DY_RR,CurrentTyresCoreTemp_FL,CurrentTyresCoreTemp_FR,CurrentTyresCoreTemp_RL,CurrentTyresCoreTemp_RR,DynamicPressure_FL,DynamicPressure_FR,DynamicPressure_RL,DynamicPressure_RR,TyreLoadedRadius_FL,TyreLoadedRadius_FR,TyreLoadedRadius_RL,TyreLoadedRadius_RR,SuspensionTravel_FL,SuspensionTravel_FR,SuspensionTravel_RL,SuspensionTravel_RR,TyreDirtyLevel_FL,TyreDirtyLevel_FR,TyreDirtyLevel_RL,TyreDirtyLevel_RR,TyreContactNormal_FL_X,TyreContactNormal_FL_Y,TyreContactNormal_FL_Z,TyreContactNormal_FR_X,TyreContactNormal_FR_Y,TyreContactNormal_FR_Z,TyreContactNormal_RL_X,TyreContactNormal_RL_Y,TyreContactNormal_RL_Z,TyreContactNormal_RR_X,TyreContactNormal_RR_Y,TyreContactNormal_RR_Z,TyreContactPoint_FL_X,TyreContactPoint_FL_Y,TyreContactPoint_FL_Z,TyreContactPoint_FR_X,TyreContactPoint_FR_Y,TyreContactPoint_FR_Z,TyreContactPoint_RL_X,TyreContactPoint_RL_Y,TyreContactPoint_RL_Z,TyreContactPoint_RR_X,TyreContactPoint_RR_Y,TyreContactPoint_RR_Z,acsys.CS.ToeInDeg,acsys.CS.Caster,acsys.CS.ERSDelivery,acsys.CS.ERSHeatCharging,ERSCurrentKJRunningTotaledKMH,acsys.CS.ERSRecovery
0.5582730770111084,0.0,0.0,1.0,1,0,0.31792503595352173,0.0,32.568111419677734,0,0,27,0,0.007451483979821205,0.0,0.0,0,0.0,1.0000000272564224e+16,0,-0.22484397888183594,-0.8190266489982605,0.21788807213306427,-0.05732647702097893,0.009353372268378735,0.15245094895362854,0.009601682424545288,-0.17532044649124146,0.007243872154504061,0.5582730770111084,0.3468948304653168,0.15507586300373077,-0.011598784476518631,-0.1753489375114441,-0.00037684570997953415,-47.81087112426758,-0.6539003252983093,54.05826950073242,-2.280412435531616,0.0,0.0,0.0,0.02055170200765133,-0.03700178489089012,0.009224332869052887,-0.004648998845368624,1.1775257587432861,-2.1200461387634277,0.5285153388977051,-0.26636800169944763,-2.874887704849243,0.0,0.0,0.0,0.023856043815612793,0.0,0.0,0.0,0.7349507212638855,0.0,0.0,0.0,806.8548583984375,0.0,0.0,0.0,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.3627296984195709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7722886800765991,0.0,0.0,0.0,60.0,60.0,60.0,60.0,15.760000228881836,15.760000228881836,15.760000228881836,15.760000228881836,0.227291077375412,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.036295317113399506,0.024258233606815338,0.04192002862691879,0.03539477288722992,0.0,0.0,0.0,0.0,0.012594757601618767,0.9994702935218811,-0.03000837005674839,0.03357887640595436,0.9981241822242737,-0.05119145289063454,0.011338748969137669,0.9998263716697693,-0.014789258129894733,0.0059451451525092125,0.9997197389602661,-0.022913070395588875,-48.6947021484375,-0.9670690894126892,53.51708221435547,-47.591712951660156,-1.007023572921753,53.058719635009766,-48.09874725341797,-0.9461110830307007,54.93361282348633,-46.99040603637695,-0.967097818851471,54.47190856933594,0.08017286658287048,-4.998060703277588,0,1,0.0,5
0.004252329934388399,0.0,1.0,0.0,1,0,0.30936598777770996,0.0006898973369970918,3.9136102199554443,0,0,612,0,0.007456735707819462,0.0,0.0,0,0.0,1.0000000272564224e+16,0,0.0,0.0,-0.0,0.0011977817630395293,0.00033092175726778805,0.0010532193118706346,-3.907337668351829e-05,0.0010158963268622756,0.0007187274750322104,0.004252329934388399,0.002642275532707572,0.0011812028242275119,-0.00022645755962003022,0.0010002055205404758,-0.0007060079369693995,-47.80789566040039,-0.6626750230789185,54.05136489868164,0.0,0.0,0.0,0.0,-0.00010906253010034561,-0.020080087706446648,0.002829665783792734,0.013585824519395828,-0.0062488229013979435,-1.1505043506622314,0.16212791204452515,0.7784104347229004,-0.0027467631734907627,-0.007055032067000866,0.11492517590522766,0.019432995468378067,-1.8037024346995167e-05,-8.780977805145085e-05,-1.4426478628593031e-05,4.550297035166295e-06,7.048763654893264e-05,-0.0028738074470311403,-0.00128594518173486,0.0017013696487993002,802.4172973632812,614.0997924804688,828.7860717773438,994.7301635742188,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.00047172256745398045,0.020136239007115364,0.01746535114943981,0.011659352108836174,0.0,0.0,0.0,0.0,1.8411563634872437,2.003366708755493,1.8296453952789307,1.7498689889907837,60.0,60.0,60.0,60.0,15.760000228881836,15.760000228881836,15.760000228881836,15.760000228881836,0.22735808789730072,0.22853942215442657,0.22719061374664307,0.22614696621894836,0.03898972272872925,0.028526179492473602,0.029435940086841583,0.03614296764135361,0.0,0.0,0.0,0.0,0.012594757601618767,0.9994702935218811,-0.03000837005674839,0.03357887640595436,0.9981241822242737,-0.05119145289063454,0.011338748969137669,0.9998263716697693,-0.014789258129894733,0.0059451451525092125,0.9997197389602661,-0.022913070395588875,-48.692134857177734,-0.967309832572937,53.51013946533203,-47.588932037353516,-1.0074361562728882,53.05249786376953,-48.09941101074219,-0.9461889266967773,54.92782974243164,-46.98904037475586,-0.9672291874885559,54.46651077270508,0.020553741604089737,-4.998060703277588,0,1,0.0,5
0.003252752823755145,0.0,1.0,0.0,1,0,0.3097963333129883,0.007711430080235004,1.3475810289382935,0,0,1134,0,0.007456735707819462,0.0,0.0,0,0.0,1.0000000272564224e+16,0,0.0,0.0,-0.0,0.0009570450056344271,0.00014236713468562812,0.0007910168496891856,-0.00011450091551523656,0.0006168234976939857,0.0005210648523643613,0.003252752823755145,0.0020211669616401196,0.0009035425027832389,-8.635426638647914e-05,0.0006030945223756135,-0.0005421346286311746,-47.80789566040039,-0.6622537970542908,54.05095672607422,0.0,0.0,0.0,0.0,-0.0004352256655693054,-0.019812583923339844,0.003302277997136116,0.014511773362755775,-0.02493659406900406,-1.135177493095398,0.18920660018920898,0.8314633965492249,-0.02370459958910942,0.0004982452956028283,0.08058692514896393,0.0514039620757103,4.9793841753853485e-05,-0.00023952497576829046,-3.6115328839514405e-05,-6.277985085034743e-05,0.0006508043734356761,-0.0004252262006048113,-0.0006235357141122222,0.0020425065886229277,798.2334594726562,619.7854614257812,806.137939453125,982.9451904296875,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.003458058927208185,0.020842356607317924,0.013628408312797546,0.008604605682194233,0.0,0.0,0.0,0.0,1.844528317451477,1.9982936382293701,1.8447153568267822,1.7560850381851196,60.0,60.0,60.0,60.0,15.760000228881836,15.760000228881836,15.760000228881836,15.760000228881836,0.2273835837841034,0.22850756347179413,0.22733385860919952,0.22621935606002808,0.03879481554031372,0.02877158671617508,0.028516404330730438,0.0356549397110939,0.0,0.0,0.0,0.0,0.012594757601618767,0.9994702935218811,-0.03000837005674839,0.03357887640595436,0.9981241822242737,-0.05119145289063454,0.011338748969137669,0.9998263716697693,-0.014789258129894733,0.0059451451525092125,0.9997197389602661,-0.022913070395588875,-48.69222640991211,-0.9673168659210205,53.50987243652344,-47.589054107666016,-1.0074501037597656,53.05214309692383,-48.0994758605957,-0.9461932182312012,54.92753219604492,-46.98896408081055,-0.9672403335571289,54.46605682373047,0.02352829836308956,-4.998060703277588,0,1,0.0,5
0.0019646722357720137,0.0,1.0,0.0,1,0,0.31014251708984375,0.013637492433190346,1.0192023515701294,0,0,1845,0,0.00746724009513855,0.0,0.0,0,0.0,1.0000000272564224e+16,0,0.0,0.0,-0.0,0.0004874776932410896,0.00015518147847615182,0.00047938176430761814,-0.00016594075714237988,0.00042571377707645297,0.000648681481834501,0.0019646722357720137,0.0012207907857373357,0.0005457422812469304,-9.096830763155594e-05,0.000407820800319314,-0.0006745094433426857,-47.80789566040039,-0.6619181036949158,54.05048751831055,0.0,0.0,0.0,0.0,-0.0007045157835818827,-0.019570961594581604,0.003730163676664233,0.015302241779863834,-0.040365781635046005,-1.1213334798812866,0.21372263133525848,0.8767538666725159,-0.021624168381094933,-0.01619303971529007,0.08777566254138947,0.04534649848937988,-3.04127752315253e-06,-0.0002395899937255308,-8.146921027218923e-05,-9.782005508895963e-05,5.567636253545061e-05,-0.00035708927316591144,-0.0012815059162676334,0.0012586861848831177,795.4703979492188,624.0481567382812,786.5404663085938,972.693603515625,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.0034680250100791454,0.01847386732697487,0.014993528835475445,0.010195920243859291,0.0,0.0,0.0,0.0,1.8468706607818604,1.99453604221344,1.8581976890563965,1.7614847421646118,60.0,60.0,60.0,60.0,15.760000228881836,15.760000228881836,15.760000228881836,15.760000228881836,0.22739705443382263,0.2284793108701706,0.22745762765407562,0.2262842357158661,0.03869979828596115,0.029038675129413605,0.027725450694561005,0.035214222967624664,0.0,0.0,0.0,0.0,0.012594757601618767,0.9994702935218811,-0.03000837005674839,0.03357887640595436,0.9981241822242737,-0.05119145289063454,0.011338748969137669,0.9998263716697693,-0.014789258129894733,0.0059451451525092125,0.9997197389602661,-0.022913070395588875,-48.69231033325195,-0.9673247933387756,53.50957489013672,-47.58920669555664,-1.007466435432434,53.051727294921875,-48.09947967529297,-0.946198046207428,54.927188873291016,-46.98887634277344,-0.9672532081604004,54.46551513671875,0.024243758991360664,-4.998060703277588,0,1,0.0,5
0.002802566858008504,0.0,1.0,0.0,1,0,0.3102903962135315,0.0,1.0024350881576538,0,0,2352,0,0.00746724009513855,0.0,0.0,0,0.0,1.0000000272564224e+16,0,0.0,0.0,-0.0,0.0005353342276066542,0.00012488604988902807,0.0002811649756040424,-4.395376890897751e-06,0.00022743544832337648,0.00064203015062958,0.002802566858008504,0.0017414343310520053,0.0007784907938912511,-0.0002403817925369367,0.00021361239487305284,-0.000600445840973407,-47.80789566040039,-0.6617755889892578,54.05023956298828,0.0,0.0,0.0,0.0,-0.0008565346943214536,-0.01950555108487606,0.003926025237888098,0.015671316534280777,-0.04907582327723503,-1.1175857782363892,0.22494468092918396,0.8979002833366394,-0.023319313302636147,-0.019554302096366882,0.07222215831279755,0.07186064124107361,-8.441341924481094e-05,-3.520370228216052e-05,-1.4690194802824408e-06,-3.573612775653601e-05,0.00021675466268789023,-0.0012689305003732443,-0.0006726208375766873,0.0008295952575281262,796.8562622070312,626.5789794921875,776.2653198242188,968.7996215820312,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.003865279722958803,0.017939239740371704,0.01322943065315485,0.007232957053929567,0.0,0.0,0.0,0.0,1.8462778329849243,1.9922974109649658,1.8653792142868042,1.763551115989685,60.0,60.0,60.0,60.0,15.760000228881836,15.760000228881836,15.760000228881836,15.760000228881836,0.227396160364151,0.22846223413944244,0.22751764953136444,0.22631147503852844,0.0386713370680809,0.02918727695941925,0.027359530329704285,0.035010844469070435,0.0,0.0,0.0,0.0,0.012594757601618767,0.9994702935218811,-0.03000837005674839,0.03357887640595436,0.9981241822242737,-0.05119145289063454,0.011338748969137669,0.9998263716697693,-0.014789258129894733,0.0059451451525092125,0.9997197389602661,-0.022913070395588875,-48.69236755371094,-0.9673283696174622,53.50941848754883,-47.58931350708008,-1.007474422454834,53.05149459838867,-48.099456787109375,-0.9462007284164429,54.926998138427734,-46.98882293701172,-0.9672605991363525,54.465213775634766,0.028792666271328926,-4.998060703277588,0,1,0.0,5
0.0018961488967761397,0.0,1.0,0.0,1,0,0.31039464473724365,0.0,1.0002388954162598,0,0,2922,0,0.00746724009513855,0.0,0.0,0,0.0,1.0000000272564224e+16,0,0.0,0.0,-0.0,0.00027983594918623567,0.0006265353877097368,-0.00010472326539456844,-0.0001301468873862177,0.0001120888045988977,0.0005883346311748028,0.0018961488967761397,0.0011782123474404216,0.000526708026882261,-0.00010542463860474527,9.618903277441859e-05,-0.0005960477283224463,-47.80789566040039,-0.6616776585578918,54.04998016357422,0.0,0.0,0.0,0.0,-0.000967169355135411,-0.019457336515188217,0.004047622438520193,0.015958499163389206,-0.05541472136974335,-1.1148232221603394,0.23191168904304504,0.914354681968689,0.006640629842877388,-0.015417159534990788,0.04846227541565895,0.05243457108736038,-6.19124693912454e-05,-8.317722677020356e-05,7.2179500421043485e-06,-0.00015705599798820913,3.7171346320974408e-06,-0.0016771950758993626,-0.0010684545850381255,0.0008682900806888938,795.6143798828125,629.3021240234375,770.4005737304688,963.8457641601562,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.0004685548774432391,0.018416132777929306,0.01035292912274599,0.010007218457758427,0.0,0.0,0.0,0.0,1.8473074436187744,1.9898953437805176,1.86954665184021,1.7661421298980713,60.0,60.0,60.0,60.0,15.760000228881836,15.760000228881836,15.760000228881836,15.760000228881836,0.22739996016025543,0.22844617068767548,0.22756096720695496,0.22634083032608032,0.03867771476507187,0.02932264655828476,0.02707221359014511,0.03486194461584091,0.0,0.0,0.0,0.0,0.012594757601618767,0.9994702935218811,-0.03000837005674839,0.03357887640595436,0.9981241822242737,-0.05119145289063454,0.011338748969137669,0.9998263716697693,-0.014789258129894733,0.0059451451525092125,0.9997197389602661,-0.022913070395588875,-48.692420959472656,-0.9673325419425964,53.5092658996582,-47.589420318603516,-1.0074843168258667,53.051239013671875,-48.09941482543945,-0.9462043046951294,54.92679977416992,-46.98876953125,-0.967268168926239,54.46488952636719,0.02863215282559395,-4.998060703277588,0,1,0.0,5
0.002127942396327853,0.0,1.0,0.0,1,0,0.31046706438064575,0.0021400554105639458,1.0000181198120117,0,0,3555,0,0.00746724009513855,0.0,0.0,0,0.0,1.0000000272564224e+16,0,0.0,0.0,-0.0,0.0001622899144422263,0.0003688300494104624,0.0002902233391068876,0.0003038532449863851,0.000162274474860169,0.0006932195392437279,0.002127942396327853,0.0013222421985119581,0.000591095129493624,-0.00054553197696805,0.0001548768050270155,-0.0005268975510261953,-47.80789566040039,-0.6616108417510986,54.04974365234375,0.0,0.0,0.0,0.0,-0.001057762885466218,-0.019422098994255066,0.004186306148767471,0.01616567000746727,-0.06060535088181496,-1.1128042936325073,0.23985767364501953,0.9262246489524841,0.025423569604754448,-0.011620702221989632,0.11393358558416367,0.05939522013068199,-5.496118319570087e-06,-0.00023656734265387058,7.70819460740313e-05,-3.506883149384521e-05,-0.0003017510171048343,-0.001511330483481288,-0.0023432872258126736,0.0005913616041652858,795.452880859375,631.2457885742188,763.2550048828125,960.185546875,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.002110518980771303,0.018893154338002205,0.018782339990139008,0.009317359887063503,0.0,0.0,0.0,0.0,1.8431638479232788,1.9881901741027832,1.8746601343154907,1.768061637878418,60.0,60.0,60.0,60.0,15.760000228881836,15.760000228881836,15.760000228881836,15.760000228881836,0.22739924490451813,0.22843293845653534,0.22760285437107086,0.22636151313781738,0.03869231045246124,0.02943906933069229,0.02686428278684616,0.03474913537502289,0.0,0.0,0.0,0.0,0.012594757601618767,0.9994702935218811,-0.03000837005674839,0.03357887640595436,0.9981241822242737,-0.05119145289063454,0.011338748969137669,0.9998263716697693,-0.014789258129894733,0.0059451451525092125,0.9997197389602661,-0.022913070395588875,-48.69248962402344,-0.9673356413841248,53.50914001464844,-47.58955383300781,-1.0074920654296875,53.050994873046875,-48.099342346191406,-0.946208119392395,54.92661666870117,-46.98870849609375,-0.9672759175300598,54.46457290649414,0.026062296703457832,-4.998060703277588,0,1,0.0,5
0.0024381608236581087,0.0,1.0,0.0,1,0,0.3105013966560364,0.0,1.0000016689300537,0,0,4146,0,0.00746724009513855,0.0,0.0,0,0.0,1.0000000272564224e+16,0,0.0,0.0,-0.0,0.00022449565585702658,0.00012463716848287731,0.00036470245686359704,0.00027237870381213725,-7.36888796382118e-06,0.0006744834245182574,0.0024381608236581087,0.0015150029212236404,0.0006772669148631394,-0.00051184615585953,-1.5119849194888957e-05,-0.0005166789051145315,-47.80789566040039,-0.6615813374519348,54.04953384399414,0.0,0.0,0.0,0.0,-0.0011514381039887667,-0.019424978643655777,0.004253311548382044,0.01629042439162731,-0.06597254425287247,-1.1129692792892456,0.24369680881500244,0.9333725571632385,0.015336309559643269,-0.0006733806221745908,0.10228259116411209,0.08104527741670609,3.8895668694749475e-05,-9.003567538456991e-05,-2.8852875402662903e-05,-0.00012202675134176388,-0.00020825657702516764,-0.0019332709489390254,-0.0029050649609416723,0.0018450104398652911,796.1807250976562,633.58642578125,761.2935791015625,959.8657836914062,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.000771665305364877,0.02025146223604679,0.01737893372774124,0.006747201085090637,0.0,0.0,0.0,0.0,1.842487096786499,1.9861326217651367,1.8761225938796997,1.7682474851608276,60.0,60.0,60.0,60.0,15.760000228881836,15.760000228881836,15.760000228881836,15.760000228881836,0.2273968607187271,0.22842158377170563,0.22761541604995728,0.22636525332927704,0.038716621696949005,0.029521547257900238,0.026728853583335876,0.034674257040023804,0.0,0.0,0.0,0.0,0.012594757601618767,0.9994702935218811,-0.03000837005674839,0.03357887640595436,0.9981241822242737,-0.05119145289063454,0.011338748969137669,0.9998263716697693,-0.014789258129894733,0.0059451451525092125,0.9997197389602661,-0.022913070395588875,-48.69254684448242,-0.9673373103141785,53.5090446472168,-47.58966827392578,-1.0074992179870605,53.05078125,-48.099266052246094,-0.9462110996246338,54.926448822021484,-46.98865509033203,-0.9672831892967224,54.464271545410156,0.02271720953285694,-4.998060703277588,0,1,0.0,5
0.0018601209158077836,0.0,1.0,0.0,1,0,0.31052517890930176,0.001798692625015974,1.0000001192092896,0,0,4743,0,0.00746724009513855,0.0,0.0,0,0.0,1.0000000272564224e+16,0,0.0,0.0,-0.0,0.00011010297748725861,0.0006543555646203458,-8.027759758988395e-05,-9.100538591155782e-05,3.1212373869493604e-05,0.00035207407199777663,0.0018601209158077836,0.0011558255646377802,0.0005167002673260868,-5.1639406592585146e-05,2.1242814909783192e-05,-0.00036068601184524596,-47.807899475097656,-0.6615626215934753,54.0493278503418,0.0,0.0,0.0,0.0,-0.001194268697872758,-0.019424308091402054,0.004298251587897539,0.016412122175097466,-0.06842655688524246,-1.1129308938980103,0.24627168476581573,0.9403453469276428,-0.011656094342470169,0.002697050105780363,0.06415523588657379,0.05698145925998688,-9.911305096466094e-05,-0.0002387132408330217,5.755806705565192e-05,-6.863434828119352e-05,0.00015790024190209806,-0.0017587849870324135,-0.0006353337084874511,0.00041630418854765594,796.56005859375,634.5960693359375,760.091796875,958.8758544921875,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.0027735240291804075,0.02070779539644718,0.01260362472385168,0.00988137349486351,0.0,0.0,0.0,0.0,1.8471498489379883,1.9852499961853027,1.8770281076431274,1.7687771320343018,60.0,60.0,60.0,60.0,15.760000228881836,15.760000228881836,15.760000228881836,15.760000228881836,0.2273918092250824,0.2284146249294281,0.227624773979187,0.22637157142162323,0.03874056786298752,0.029574573040008545,0.026641376316547394,0.03461728245019913,0.0,0.0,0.0,0.0,0.012594757601618767,0.9994702935218811,-0.03000837005674839,0.03357887640595436,0.9981241822242737,-0.05119145289063454,0.011338748969137669,0.9998263716697693,-0.014789258129894733,0.0059451451525092125,0.9997197389602661,-0.022913070395588875,-48.692604064941406,-0.9673400521278381,53.50894546508789,-47.58979034423828,-1.0075069665908813,53.05055618286133,-48.09918212890625,-0.9462145566940308,54.926292419433594,-46.988609313964844,-0.9672896265983582,54.463985443115234,0.0279491376131773,-4.998060703277588,0,1,0.0,5
0.002414311747997999,0.0,1.0,0.0,1,0,0.31054139137268066,0.0,1.0,0,0,5268,0,0.00746724009513855,0.0,0.0,0,0.0,1.0000000272564224e+16,0,0.0,0.0,-0.0,9.138658060692251e-05,0.00021746609127148986,-7.120387454051524e-05,-3.6868557799607515e-05,0.0001108345459215343,0.0005464238347485662,0.002414311747997999,0.0015001838328316808,0.0006706421845592558,-0.00017551766359247267,9.792780474526808e-05,-0.0005213695112615824,-47.807899475097656,-0.6615506410598755,54.04916000366211,0.0,0.0,0.0,0.0,-0.0012412326177582145,-0.019420824944972992,0.00435138214379549,0.016446467489004135,-0.07111739367246628,-1.1127313375473022,0.24931582808494568,0.9423131942749023,-0.02013765275478363,-0.025705603882670403,0.08829642087221146,0.07953061163425446,5.756414611823857e-05,-8.126742613967508e-05,5.520296690519899e-05,-7.25865174899809e-05,0.0010068200062960386,-0.002396936994045973,-0.0024620394688099623,0.0008359794155694544,796.47021484375,634.6672973632812,758.109375,957.6917724609375,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.2324099987745285,0.003849587170407176,0.01707034930586815,0.015712926164269447,0.007080609444528818,0.0,0.0,0.0,0.0,1.8473029136657715,1.9851911067962646,1.8784887790679932,1.7693957090377808,60.0,60.0,60.0,60.0,15.760000228881836,15.760000228881836,15.760000228881836,15.760000228881836,0.22739256918430328,0.2284124791622162,0.2276352047920227,0.2263784259557724,0.038761675357818604,0.029613636434078217,0.02658628672361374,0.034580864012241364,0.0,0.0,0.0,0.0,0.012594757601618767,0.9994702935218811,-0.03000837005674839,0.03357887640595436,0.9981241822242737,-0.05119145289063454,0.011338748969137669,0.9998263716697693,-0.014789258129894733,0.0059451451525092125,0.9997197389602661,-0.022913070395588875,-48.692649841308594,-0.9673423171043396,53.50885009765625,-47.58987808227539,-1.0075129270553589,53.05038070678711,-48.09911346435547,-0.94621741771698,54.92615509033203,-46.98856735229492,-0.9672955870628357,54.463748931884766,0.026419181376695633,-4.998060703277588,0,1,0.0,5
